-84.0807174887892,34.705355493795125,0,0,0
-83.37877729454443,34.85899503105606,0,0,0
-82.67683710029966,36.81807934387635,0,0,0
-81.97489690605491,37.1393691837846,0,0,0
-81.27295671181014,35.96640318372212,0,0,0
-80.57101651756537,35.69439917806572,0,0,0
-79.8690763233206,35.869317086043374,0,0,0
-79.16713612907584,35.17365745236507,0,0,0
-78.46519593483107,36.71734105928667,0,0,0
-77.7632557405863,36.862718565483725,0,0,0
-77.06131554634153,37.59601334713967,0,0,0
-76.35937535209678,35.66898668293792,0,0,0
-75.657435157852,34.91639993988387,0,0,0
-74.95549496360724,37.16876833549594,0,0,0
-74.25355476936247,36.31546515817054,0,0,0
-73.5516145751177,35.96470424698185,0,0,0
-72.84967438087294,38.00189604447967,0,0,0
-72.14773418662817,37.70489429777537,0,0,0
-71.4457939923834,39.29760204726011,0,0,0
-70.74385379813864,37.42709750373041,0,0,0
-70.04191360389387,37.554514279306,0,0,0
-69.3399734096491,37.61394806319943,0,0,0
-68.63803321540433,36.22110251217098,0,0,0
-67.93609302115956,35.65993007511206,0,0,0
-67.2341528269148,38.13347569193568,0,0,0
-66.53221263267004,36.82673066045531,0,0,0
-65.83027243842527,37.38219936174456,0,0,0
-65.1283322441805,37.157866139259816,0,0,0
-64.42639204993574,38.02715882606196,0,0,0
-63.72445185569097,38.844529669702354,0,0,0
-63.0225116614462,37.06127331110797,0,0,0
-62.32057146720143,38.638675309195605,0,0,0
-61.61863127295667,37.29019929970228,0,0,0
-60.91669107871191,38.08467710485747,0,0,0
-60.214750884467136,40.3793477498023,0,0,0
-59.512810690222366,36.94077191375974,0,0,0
-58.8108704959776,38.82706657001688,0,0,0
-58.10893030173284,39.515381086634335,0,0,0
-57.40699010748807,39.06130579719022,0,0,0
-56.7050499132433,38.084505563889316,0,0,0
-56.00310971899854,37.28894240765596,0,0,0
-55.30116952475377,38.11052121877711,0,0,0
-54.599229330509004,38.10742772148728,0,0,0
-53.897289136264234,38.15152291135576,0,0,0
-53.195348942019464,38.44189116610636,0,0,0
-52.4934087477747,38.43076308569056,0,0,0
-51.79146855352994,37.75678619925996,0,0,0
-51.08952835928517,38.254358052084285,0,0,0
-50.3875881650404,39.538864721753036,0,0,0
-49.685647970795635,38.191309949379935,0,0,0
-48.983707776550865,38.80064588681524,0,0,0
-48.2817675823061,39.14142166717742,0,0,0
-47.57982738806133,40.426589808456484,0,0,0
-46.87788719381657,39.47827619369451,0,0,0
-46.1759469995718,40.44323023659469,0,0,0
-45.474006805327036,40.66650766936569,0,0,0
-44.772066611082266,38.074772187797784,0,0,0
-44.0701264168375,38.54965183551226,0,0,0
-43.36818622259273,41.58321283948959,0,0,0
-42.66624602834797,38.78797209855255,0,0,0
-41.9643058341032,39.37627188576842,0,0,0
-41.26236563985844,42.309086283836066,0,0,0
-40.56042544561367,38.846845356645275,0,0,0
-39.858485251368904,41.79845477314062,0,0,0
-39.156545057124134,38.74476953338087,0,0,0
-38.454604862879364,40.7247157776548,0,0,0
-37.7526646686346,41.51765886543857,0,0,0
-37.05072447438983,42.54199972035075,0,0,0
-36.34878428014507,42.710911922712846,0,0,0
-35.6468440859003,41.05491881024185,0,0,0
-34.944903891655535,43.850199234255065,0,0,0
-34.242963697410765,41.477070662164735,0,0,0
-33.541023503166,42.20821631239816,0,0,0
-32.83908330892123,41.62219742754218,0,0,0
-32.13714311467647,41.87859003187137,0,0,0
-31.4352029204317,42.37444891114128,0,0,0
-30.733262726186936,43.25271746403931,0,0,0
-30.031322531942166,43.18921716989791,0,0,0
-29.329382337697403,44.21180293644835,0,0,0
-28.627442143452633,46.472216241548665,0,0,0
-27.92550194920787,47.48285576957957,0,0,0
-27.2235617549631,46.10793338310511,0,0,0
-26.52162156071833,44.46719965825021,0,0,0
-25.819681366473567,46.21525631413923,0,0,0
-25.117741172228797,46.74413227649306,0,0,0
-24.415800977984034,47.71646858969276,0,0,0
-23.713860783739264,46.662442541321305,0,0,0
-23.0119205894945,47.17462462619322,0,0,0
-22.30998039524973,47.67173280972967,0,0,0
-21.608040201004968,48.41747760816011,0,0,0
-20.906100006760198,47.682438418730946,0,0,0
-20.204159812515435,48.65089721657193,0,0,0
-19.502219618270672,50.10035402054612,0,0,0
-18.800279424025902,50.64686633176953,0,0,0
-18.098339229781132,50.99753865812074,0,0,0
-17.396399035536362,51.01221657408927,0,0,0
-16.694458841291592,51.53457992348442,0,0,0
-15.992518647046836,51.98108073532268,0,0,0
-15.290578452802066,51.034876798108556,0,0,0
-14.588638258557296,55.144835630968736,0,0,0
-13.886698064312526,54.63284700475522,0,0,0
-13.18475787006777,55.314106792009156,0,0,0
-12.482817675823,54.7527540002335,0,0,0
-11.78087748157823,55.14293114009582,0,0,0
-11.07893728733346,55.237454553295905,0,0,0
-10.376997093088704,55.689972348792814,0,0,0
-9.675056898843934,55.99471459420932,0,0,0
-8.973116704599164,56.65054038878247,0,0,0
-8.271176510354394,54.800884791547126,0,0,0
-7.569236316109638,57.04028875226687,0,0,0
-6.867296121864868,54.78023296586716,0,0,0
-6.165355927620098,56.24789324771981,0,0,0
-5.463415733375328,57.29648781248639,0,0,0
-4.761475539130558,56.71206247786703,0,0,0
-4.059535344885802,56.33546068596639,0,0,0
-3.357595150641032,57.81160121311953,0,0,0
-2.655654956396262,57.215266362946785,0,0,0
-1.9537147621514919,57.140793880695725,0,0,0
-1.251774567906736,56.00855705718958,0,0,0
-0.549834373661966,55.39482122105661,0,0,0
0.15210582058280409,55.84463764042053,0,0,0
0.8540460148275741,55.3921047611663,0,0,0
1.55598620907233,55.22943895319366,0,0,0
2.2579264033171,53.77939885844216,0,0,0
2.95986659756187,53.43311747238515,0,0,0
3.66180679180664,51.852214639729105,0,0,0
4.363746986051396,50.34774400504708,0,0,0
5.065687180296166,50.45119437660275,0,0,0
5.767627374540936,50.62499977771332,0,0,0
6.469567568785706,50.56124562466772,0,0,0
7.171507763030476,47.67224939611921,0,0,0
7.873447957275232,48.11657742623482,0,0,0
8.575388151520002,45.72505552725062,0,0,0
9.277328345764772,45.61075089910086,0,0,0
9.979268540009542,43.81389190224213,0,0,0
10.681208734254298,43.22423876197018,0,0,0
11.383148928499068,43.077642917360286,0,0,0
12.085089122743838,43.10132498616627,0,0,0
12.787029316988608,40.48454832182025,0,0,0
13.488969511233364,38.96913663897118,0,0,0
14.190909705478134,40.31722252743335,0,0,0
14.892849899722904,40.7840791982975,0,0,0
15.594790093967674,42.88744519898685,0,0,0
16.29673028821243,39.15406357070504,0,0,0
16.9986704824572,38.401431145755126,0,0,0
17.70061067670197,40.422358014046885,0,0,0
18.40255087094674,37.711484004636254,0,0,0
19.10449106519151,39.08793846144043,0,0,0
19.806431259436266,38.63351873694892,0,0,0
20.508371453681036,38.64752993841857,0,0,0
21.210311647925806,37.99216946751077,0,0,0
21.912251842170576,38.03000726954181,0,0,0
22.614192036415332,38.93697458513361,0,0,0
23.316132230660102,38.99865650520957,0,0,0
24.018072424904872,36.9923262315347,0,0,0
24.720012619149642,37.76596252712428,0,0,0
25.421952813394398,38.04548162336517,0,0,0
26.123893007639168,36.12787386234627,0,0,0
26.82583320188394,35.16209968674813,0,0,0
27.52777339612871,38.973333892523186,0,0,0
28.229713590373464,38.87325713120302,0,0,0
28.931653784618234,37.4833547220039,0,0,0
29.633593978863004,36.69614590160341,0,0,0
30.335534173107774,37.37019705008842,0,0,0
31.037474367352544,38.1398920208763,0,0,0
31.7394145615973,38.42473691354087,0,0,0
32.44135475584207,35.51303517860803,0,0,0
33.14329495008684,36.83127943733768,0,0,0
33.84523514433161,35.9064856454705,0,0,0
34.547175338576366,39.0685252911866,0,0,0
35.249115532821136,36.59388912978053,0,0,0
35.951055727065906,35.60801466211295,0,0,0
36.652995921310676,37.2423730346616,0,0,0
37.35493611555543,34.28777260800014,0,0,0
38.0568763098002,36.18514110166387,0,0,0
38.75881650404497,34.28711876425308,0,0,0
39.46075669828974,35.99468700747515,0,0,0
40.16269689253451,36.36859120358687,0,0,0
40.86463708677927,35.5642812979874,0,0,0
41.56657728102404,34.45114480304391,0,0,0
42.26851747526881,34.544625505379656,0,0,0
42.97045766951358,36.6241224308456,0,0,0
43.672397863758334,35.21890235699538,0,0,0
44.37433805800312,33.30243607693163,0,0,0
45.07627825224786,34.53619094167169,0,0,0
45.77821844649263,33.26607715777394,0,0,0
46.4801586407374,34.281896099425296,0,0,0
47.18209883498217,33.47427736253092,0,0,0
47.88403902922694,34.105996966417294,0,0,0
48.58597922347171,32.29059470757814,0,0,0
49.28791941771648,32.92460637205641,0,0,0
49.98985961196125,34.9614946271544,0,0,0
50.69179980620602,34.340232128692556,0,0,0
51.39374000045076,33.955309550972444,0,0,0
52.09568019469553,33.92365130888353,0,0,0
52.7976203889403,33.33538710571796,0,0,0
53.49956058318507,35.72824991540966,0,0,0
54.20150077742984,34.14017326914448,0,0,0
54.90344097167461,34.49495399223948,0,0,0
55.60538116591937,36.29523935268214,0,0,0
-84.0807174887892,36.14586680123507,1,0,1
-83.37877729454443,33.07664288725226,1,0,1
-82.67683710029966,35.30112026328623,1,0,1
-81.97489690605491,33.826516147927876,1,0,1
-81.27295671181014,33.620935392288736,1,0,1
-80.57101651756537,35.151575392142476,1,0,1
-79.8690763233206,35.06685674528616,1,0,1
-79.16713612907584,36.271870120276056,1,0,1
-78.46519593483107,35.937246410504336,1,0,1
-77.7632557405863,37.26659844970163,1,0,1
-77.06131554634153,35.858003826158615,1,0,1
-76.35937535209678,37.73151312728759,1,0,1
-75.657435157852,35.697063927485154,1,0,1
-74.95549496360724,35.086779273739836,1,0,1
-74.25355476936247,37.25199801709723,1,0,1
-73.5516145751177,34.876742017737875,1,0,1
-72.84967438087294,36.725132263048664,1,0,1
-72.14773418662817,36.22453080605691,1,0,1
-71.4457939923834,36.92889885796641,1,0,1
-70.74385379813864,36.537439496886144,1,0,1
-70.04191360389387,38.065342889733856,1,0,1
-69.3399734096491,36.94609671127947,1,0,1
-68.63803321540433,36.10258081633389,1,0,1
-67.93609302115956,36.90271600436437,1,0,1
-67.2341528269148,36.28928156928397,1,0,1
-66.53221263267004,36.58832019753004,1,0,1
-65.83027243842527,37.131445917799866,1,0,1
-65.1283322441805,37.48173176125431,1,0,1
-64.42639204993574,36.56518846526222,1,0,1
-63.72445185569097,38.507260447032344,1,0,1
-63.0225116614462,38.360848630535486,1,0,1
-62.32057146720143,38.27026000451594,1,0,1
-61.61863127295667,36.044406663600604,1,0,1
-60.91669107871191,36.5230561906302,1,0,1
-60.214750884467136,38.36972134588978,1,0,1
-59.512810690222366,39.19840872945236,1,0,1
-58.8108704959776,37.99251893194749,1,0,1
-58.10893030173284,38.974148046943334,1,0,1
-57.40699010748807,38.10986265795976,1,0,1
-56.7050499132433,37.64245237376716,1,0,1
-56.00310971899854,37.83311999818201,1,0,1
-55.30116952475377,37.66300563227287,1,0,1
-54.599229330509004,38.103631796576984,1,0,1
-53.897289136264234,38.417139196936475,1,0,1
-53.195348942019464,37.47372837311691,1,0,1
-52.4934087477747,39.066829798208566,1,0,1
-51.79146855352994,39.17888193335119,1,0,1
-51.08952835928517,39.34391822399606,1,0,1
-50.3875881650404,38.16745015314954,1,0,1
-49.685647970795635,39.65107621217326,1,0,1
-48.983707776550865,39.72620832409106,1,0,1
-48.2817675823061,39.26360655398362,1,0,1
-47.57982738806133,40.65794289397635,1,0,1
-46.87788719381657,39.296852702624115,1,0,1
-46.1759469995718,39.19402658726246,1,0,1
-45.474006805327036,39.82435014628097,1,0,1
-44.772066611082266,39.34330811477304,1,0,1
-44.0701264168375,39.23904778072539,1,0,1
-43.36818622259273,40.00076328483223,1,0,1
-42.66624602834797,39.56252611289885,1,0,1
-41.9643058341032,40.744738369719855,1,0,1
-41.26236563985844,41.09154113309737,1,0,1
-40.56042544561367,40.63017083708458,1,0,1
-39.858485251368904,39.88592209984815,1,0,1
-39.156545057124134,40.61233084147131,1,0,1
-38.454604862879364,39.7596863214613,1,0,1
-37.7526646686346,43.557214888080814,1,0,1
-37.05072447438983,41.14909882796727,1,0,1
-36.34878428014507,40.54324378195798,1,0,1
-35.6468440859003,40.25853626376192,1,0,1
-34.944903891655535,41.099965402170064,1,0,1
-34.242963697410765,40.593769471109454,1,0,1
-33.541023503166,43.14823444787161,1,0,1
-32.83908330892123,43.19623533032312,1,0,1
-32.13714311467647,45.06293496047012,1,0,1
-31.4352029204317,43.79894450236011,1,0,1
-30.733262726186936,43.71076684869701,1,0,1
-30.031322531942166,42.613312217576706,1,0,1
-29.329382337697403,43.5397480802221,1,0,1
-28.627442143452633,44.23180846241645,1,0,1
-27.92550194920787,45.40012774733813,1,0,1
-27.2235617549631,44.32873380264594,1,0,1
-26.52162156071833,45.554246422617446,1,0,1
-25.819681366473567,46.84293354197832,1,0,1
-25.117741172228797,47.46660842634119,1,0,1
-24.415800977984034,47.15079326125706,1,0,1
-23.713860783739264,46.99925604245221,1,0,1
-23.0119205894945,48.09213885993446,1,0,1
-22.30998039524973,48.08466627356505,1,0,1
-21.608040201004968,49.405561296311575,1,0,1
-20.906100006760198,49.59673836595696,1,0,1
-20.204159812515435,50.66438066633314,1,0,1
-19.502219618270672,50.33165456468519,1,0,1
-18.800279424025902,50.28172546786844,1,0,1
-18.098339229781132,52.245077237476835,1,0,1
-17.396399035536362,50.45143046974462,1,0,1
-16.694458841291592,51.90315775412049,1,0,1
-15.992518647046836,50.811417334214745,1,0,1
-15.290578452802066,55.17408264858808,1,0,1
-14.588638258557296,53.127731412297514,1,0,1
-13.886698064312526,54.357604675663424,1,0,1
-13.18475787006777,54.268786513696156,1,0,1
-12.482817675823,55.74535900983838,1,0,1
-11.78087748157823,53.47984203246379,1,0,1
-11.07893728733346,55.06125097423385,1,0,1
-10.376997093088704,54.987376490665916,1,0,1
-9.675056898843934,55.9560994705862,1,0,1
-8.973116704599164,56.349211036781135,1,0,1
-8.271176510354394,55.26181677528386,1,0,1
-7.569236316109638,56.04940712396841,1,0,1
-6.867296121864868,57.679848293465945,1,0,1
-6.165355927620098,57.73848012478023,1,0,1
-5.463415733375328,54.18571248153371,1,0,1
-4.761475539130558,57.08587943384368,1,0,1
-4.059535344885802,55.875171753258435,1,0,1
-3.357595150641032,55.65666062508156,1,0,1
-2.655654956396262,56.75281423921422,1,0,1
-1.9537147621514919,56.96705625459368,1,0,1
